Wavelength(m)	n	k
# material: Al2O3
# source: M. R. Querry. Optical constants, Contractor Report CRDC-CR-85034 (1985)
# conditions: -Al2O3 (Sapphire). Ordinary ray (o).
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/Al2O3/nk/Querry-o.yml
# type: tabulated nk
# range: 2.1000e-07 - 5.5556e-05 m
# converted: 2026-07-31 (wavelength um -> m)
2.080000e-06	1.737	0.019
2.090000e-06	1.737	0.019
2.100000e-06	1.737	0.018
2.110000e-06	1.736	0.018
2.120000e-06	1.736	0.018
2.130000e-06	1.736	0.019
2.140000e-06	1.735	0.019
2.150000e-06	1.735	0.019
2.160000e-06	1.735	0.019
2.170000e-06	1.735	0.02
2.180000e-06	1.735	0.019
2.190000e-06	1.735	0.019
2.200000e-06	1.734	0.019
2.210000e-06	1.734	0.02
2.220000e-06	1.734	0.02
2.230000e-06	1.734	0.021
2.240000e-06	1.734	0.02
2.250000e-06	1.734	0.02
2.260000e-06	1.734	0.021
2.270000e-06	1.734	0.02
2.280000e-06	1.734	0.02
2.290000e-06	1.734	0.02
2.300000e-06	1.734	0.02
2.310000e-06	1.733	0.02
2.320000e-06	1.733	0.02
2.330000e-06	1.733	0.02
2.340000e-06	1.733	0.02
2.350000e-06	1.733	0.02
2.360000e-06	1.733	0.02
2.370000e-06	1.732	0.02
2.380000e-06	1.732	0.021
2.390000e-06	1.732	0.02
2.400000e-06	1.732	0.021
2.410000e-06	1.732	0.02
2.420000e-06	1.732	0.02
2.430000e-06	1.732	0.02
2.440000e-06	1.732	0.019
2.450000e-06	1.732	0.02
2.460000e-06	1.732	0.019
2.470000e-06	1.731	0.019
2.480000e-06	1.731	0.019
2.490000e-06	1.73	0.018
2.500000e-06	1.729	0.018
2.506300e-06	1.729	0.019
2.512600e-06	1.729	0.019
2.518900e-06	1.729	0.019
2.525300e-06	1.728	0.019
2.531600e-06	1.728	0.018
2.538100e-06	1.728	0.019
2.544500e-06	1.728	0.019
2.551000e-06	1.728	0.019
2.557500e-06	1.727	0.019
2.564100e-06	1.727	0.019
2.570700e-06	1.727	0.019
2.577300e-06	1.727	0.019
2.584000e-06	1.727	0.02
2.590700e-06	1.726	0.019
2.597400e-06	1.726	0.019
2.604200e-06	1.726	0.019
2.611000e-06	1.726	0.02
2.617800e-06	1.726	0.02
2.624700e-06	1.726	0.02
2.631600e-06	1.725	0.02
2.638500e-06	1.725	0.02
2.645500e-06	1.725	0.02
2.652500e-06	1.725	0.02
2.659600e-06	1.725	0.02
2.666700e-06	1.724	0.02
2.673800e-06	1.724	0.02
2.681000e-06	1.725	0.02
2.688200e-06	1.725	0.02
2.695400e-06	1.724	0.02
2.702700e-06	1.724	0.019
2.710000e-06	1.723	0.019
2.717400e-06	1.723	0.019
2.724800e-06	1.722	0.02
2.732200e-06	1.722	0.021
2.739700e-06	1.722	0.021
2.747300e-06	1.723	0.021
2.754800e-06	1.723	0.021
2.762400e-06	1.723	0.021
2.770100e-06	1.723	0.021
2.777800e-06	1.722	0.021
2.785500e-06	1.722	0.021
2.793300e-06	1.722	0.02
2.801100e-06	1.722	0.02
2.809000e-06	1.722	0.021
2.816900e-06	1.722	0.021
2.824900e-06	1.721	0.021
2.832900e-06	1.721	0.021
2.840900e-06	1.721	0.02
2.849000e-06	1.721	0.02
2.857100e-06	1.72	0.021
2.865300e-06	1.72	0.021
2.873600e-06	1.72	0.02
2.881800e-06	1.72	0.02
2.890200e-06	1.72	0.02
2.898600e-06	1.72	0.02
2.907000e-06	1.719	0.02
2.915500e-06	1.719	0.02
2.924000e-06	1.719	0.02
2.932600e-06	1.718	0.02
2.941200e-06	1.718	0.02
2.949900e-06	1.718	0.021
2.958600e-06	1.718	0.021
2.967400e-06	1.717	0.021
2.976200e-06	1.718	0.02
2.985100e-06	1.718	0.02
2.994000e-06	1.717	0.02
3.003000e-06	1.717	0.021
3.012000e-06	1.717	0.02
3.021100e-06	1.717	0.02
3.030300e-06	1.716	0.019
3.039500e-06	1.716	0.019
3.048800e-06	1.715	0.02
3.058100e-06	1.715	0.02
3.067500e-06	1.715	0.019
3.076900e-06	1.714	0.019
3.086400e-06	1.714	0.019
3.096000e-06	1.713	0.02
3.105600e-06	1.713	0.019
3.115300e-06	1.712	0.019
3.125000e-06	1.712	0.019
3.134800e-06	1.712	0.02
3.144700e-06	1.712	0.02
3.154600e-06	1.712	0.02
3.164600e-06	1.711	0.019
3.174600e-06	1.711	0.019
3.184700e-06	1.71	0.019
3.194900e-06	1.709	0.02
