Wavelength(m)	n	k
# material: GaN
# source: 1) T. Kawashima, H. Yoshikawa, S. Adachi. Optical properties of hexagonal GaN. J. Appl. Phys. 82, 3528-3535 (1997) 2) S. Logothetidis, J. Petalas, M. Cardona, T. D. Moustakas. Optical properties and temperature dependence of the interband transitions of cubic and hexagonal GaN. Phys. Rev. B 50, 18017-18029 (1994) * Authors of Ref. 1 provide a simplified model of the interband transitions (MDF) based on their experimental data combined with experimental data from Ref. 2. [Calculation script (Python)]
# conditions: Single-crystalline hexagonal GaN (-GaN) film on (0001) sapphire substrate. Ordinary ray (o, Ec). Room temperature.
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/GaN/nk/Kawashima.yml
# type: tabulated nk
# range: 1.2398e-07 - 9.9187e-07 m
# converted: 2026-07-31 (wavelength um -> m)
1.710800e-07	2.1386	1.8951
1.715000e-07	2.1565	1.9007
1.719200e-07	2.1751	1.9057
1.723300e-07	2.1944	1.9102
1.727600e-07	2.2143	1.9141
1.731800e-07	2.2348	1.9173
1.736000e-07	2.2558	1.9198
1.740300e-07	2.2773	1.9216
1.744600e-07	2.2994	1.9226
1.748900e-07	2.3218	1.9227
1.753300e-07	2.3446	1.9221
1.757600e-07	2.3677	1.9205
1.762000e-07	2.3911	1.9181
1.766400e-07	2.4147	1.9147
1.770800e-07	2.4385	1.9104
1.775300e-07	2.4624	1.9051
1.779700e-07	2.4863	1.8988
1.784200e-07	2.5102	1.8916
1.788700e-07	2.534	1.8834
1.793300e-07	2.5577	1.8742
1.797800e-07	2.5812	1.8641
1.802400e-07	2.6044	1.853
1.807000e-07	2.6273	1.8409
1.811700e-07	2.6498	1.828
1.816300e-07	2.6718	1.8141
1.821000e-07	2.6934	1.7994
1.825700e-07	2.7144	1.7839
1.830400e-07	2.7348	1.7675
1.835200e-07	2.7546	1.7505
1.839900e-07	2.7737	1.7327
1.844700e-07	2.7921	1.7143
1.849600e-07	2.8097	1.6953
1.854400e-07	2.8266	1.6757
1.859300e-07	2.8426	1.6556
1.864200e-07	2.8579	1.6351
1.869100e-07	2.8723	1.6142
1.874100e-07	2.8859	1.593
1.879100e-07	2.8986	1.5714
1.884100e-07	2.9105	1.5497
1.889100e-07	2.9215	1.5278
1.894200e-07	2.9317	1.5057
1.899300e-07	2.941	1.4835
1.904400e-07	2.9495	1.4614
1.909500e-07	2.9573	1.4392
1.914700e-07	2.9642	1.417
1.919900e-07	2.9704	1.395
1.925100e-07	2.9758	1.3731
1.930400e-07	2.9805	1.3513
1.935600e-07	2.9845	1.3298
1.941000e-07	2.9878	1.3084
1.946300e-07	2.9905	1.2873
1.951700e-07	2.9926	1.2665
1.957100e-07	2.9941	1.246
1.962500e-07	2.995	1.2257
1.968000e-07	2.9954	1.2058
1.973500e-07	2.9953	1.1862
1.979000e-07	2.9947	1.167
1.984500e-07	2.9936	1.1481
1.990100e-07	2.9922	1.1296
1.995700e-07	2.9903	1.1114
2.001400e-07	2.9881	1.0937
2.007100e-07	2.9856	1.0763
2.012800e-07	2.9827	1.0593
2.018500e-07	2.9795	1.0426
2.024300e-07	2.976	1.0264
2.030100e-07	2.9723	1.0105
2.036000e-07	2.9683	0.99501
2.041900e-07	2.9642	0.9799
2.047800e-07	2.9598	0.96515
2.053700e-07	2.9552	0.95077
2.059700e-07	2.9505	0.93674
2.065700e-07	2.9456	0.92308
2.071800e-07	2.9406	0.90976
2.077900e-07	2.9355	0.89679
2.084000e-07	2.9303	0.88415
2.090100e-07	2.925	0.87185
2.096300e-07	2.9196	0.85987
2.102600e-07	2.9141	0.8482
2.108800e-07	2.9086	0.83685
2.115100e-07	2.903	0.82579
2.121500e-07	2.8974	0.81504
2.127900e-07	2.8917	0.80457
2.134300e-07	2.886	0.79438
2.140800e-07	2.8803	0.78446
