Wavelength(m)	n	k
# material: Al
# source: K. M. McPeak, S. V. Jayanti, S. J. P. Kress, S. Meyer, S. Iotti, A. Rossinelli, D. J. Norris. Plasmonic films can easily be better: Rules and recipes. ACS Photonics 2, 326-333 (2015)
# conditions: Thermally evaporated Al at 150 A/s, template stripped from Si wafer
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/Al/nk/McPeak.yml
# type: tabulated nk
# range: 1.5000e-07 - 1.7000e-06 m
# converted: 2026-07-31 (wavelength um -> m)
9.650000e-07	1.23822	8.10519
9.700000e-07	1.21819	8.16376
9.750000e-07	1.20107	8.22269
9.800000e-07	1.18229	8.27924
9.850000e-07	1.16763	8.33825
9.900000e-07	1.1537	8.39952
9.950000e-07	1.14091	8.45776
1.000000e-06	1.12664	8.5116
1.005000e-06	1.11468	8.57196
1.010000e-06	1.10296	8.62992
1.015000e-06	1.09358	8.68752
1.020000e-06	1.08728	8.74844
1.025000e-06	1.08145	8.80997
1.030000e-06	1.0714	8.86786
1.035000e-06	1.06154	8.92008
1.040000e-06	1.05549	8.97826
1.045000e-06	1.05181	9.03683
1.050000e-06	1.04345	9.08377
1.055000e-06	1.03648	9.14873
1.060000e-06	1.03313	9.20404
1.065000e-06	1.02748	9.26443
1.070000e-06	1.02559	9.31852
1.075000e-06	1.02442	9.37312
1.080000e-06	1.02024	9.42862
1.085000e-06	1.0153	9.47992
1.090000e-06	1.01438	9.53687
1.095000e-06	1.01189	9.59343
1.100000e-06	1.00991	9.64992
1.105000e-06	1.00845	9.70448
1.110000e-06	1.00534	9.75088
1.115000e-06	1.00382	9.806
1.120000e-06	1.00429	9.86015
1.125000e-06	1.00388	9.9175
1.130000e-06	1.00397	9.9684
1.135000e-06	1.00501	10.0238
1.140000e-06	1.00283	10.075
1.145000e-06	1.00394	10.1271
1.150000e-06	1.00532	10.1834
1.155000e-06	1.00375	10.2371
1.160000e-06	1.00882	10.2863
1.165000e-06	1.00793	10.3415
1.170000e-06	1.00836	10.3922
1.175000e-06	1.01269	10.442
1.180000e-06	1.01521	10.4934
1.185000e-06	1.01476	10.5518
1.190000e-06	1.01768	10.6055
1.195000e-06	1.01814	10.6582
1.200000e-06	1.02174	10.7058
1.205000e-06	1.02286	10.7581
1.210000e-06	1.02426	10.8078
1.215000e-06	1.02645	10.8593
1.220000e-06	1.02974	10.911
1.225000e-06	1.03505	10.9618
1.230000e-06	1.03867	11.0127
1.235000e-06	1.03998	11.0685
1.240000e-06	1.04339	11.1157
1.245000e-06	1.04666	11.1698
1.250000e-06	1.04991	11.2162
1.255000e-06	1.0513	11.2666
1.260000e-06	1.0565	11.3162
1.265000e-06	1.05719	11.3608
1.270000e-06	1.06149	11.4108
1.275000e-06	1.06638	11.4729
1.280000e-06	1.0705	11.5194
1.285000e-06	1.07308	11.5625
1.290000e-06	1.07809	11.6178
1.295000e-06	1.08126	11.6683
1.300000e-06	1.08668	11.7197
1.305000e-06	1.09091	11.7737
1.310000e-06	1.09423	11.8202
1.315000e-06	1.09711	11.8644
1.320000e-06	1.10443	11.9193
1.325000e-06	1.10814	11.9674
1.330000e-06	1.10928	12.0154
1.335000e-06	1.11249	12.0639
1.340000e-06	1.12399	12.1162
1.345000e-06	1.12923	12.1653
1.350000e-06	1.13298	12.2178
1.355000e-06	1.13557	12.267
1.430000e-06	1.20898	12.992
1.435000e-06	1.21577	13.0402
1.440000e-06	1.22236	13.0898
1.445000e-06	1.22564	13.1344
1.450000e-06	1.23235	13.1935
1.455000e-06	1.23505	13.2342
1.460000e-06	1.23989	13.2826
1.465000e-06	1.24567	13.3297
1.470000e-06	1.2559	13.3752
1.475000e-06	1.25242	13.4212
1.480000e-06	1.26515	13.4652
1.485000e-06	1.26479	13.5196
1.490000e-06	1.27502	13.5652
1.495000e-06	1.27769	13.6152
1.500000e-06	1.2857	13.6603
1.505000e-06	1.29015	13.7096
1.510000e-06	1.29681	13.7576
1.515000e-06	1.30406	13.8138
1.520000e-06	1.31392	13.8577
1.525000e-06	1.31628	13.9055
1.530000e-06	1.32529	13.9498
1.535000e-06	1.33257	13.9956
