Wavelength(m)	n	k
# material: SiO2
# source: F. Lemarchand. private communications (2013). Measurement method described in: L. Gao, F. Lemarchand, M. Lequime. Exploitation of multiple incidences spectrometric measurements for thin film reverse engineering. Opt. Express 20, 15734-15751 (2012)
# conditions: 580-nm monolayer deposited on BK7 substrate using the magnetron sputtering technique.
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/SiO2/nk/Lemarchand.yml
# type: tabulated nk
# range: 2.5000e-07 - 2.5000e-06 m
# converted: 2026-07-31 by tools/convert_refractiveindex_info.py (wavelength um -> m)
1.205000e-06	1.4665	0
1.210000e-06	1.46648	0
1.215000e-06	1.46647	0
1.220000e-06	1.46645	0
1.225000e-06	1.46643	0
1.230000e-06	1.46642	0
1.235000e-06	1.4664	0
1.240000e-06	1.46638	0
1.245000e-06	1.46637	0
1.250000e-06	1.46635	0
1.255000e-06	1.46634	0
1.260000e-06	1.46632	0
1.265000e-06	1.46631	0
1.270000e-06	1.46629	0
1.275000e-06	1.46628	0
1.280000e-06	1.46626	0
1.285000e-06	1.46625	0
1.290000e-06	1.46623	0
1.295000e-06	1.46622	0
1.300000e-06	1.4662	0
1.305000e-06	1.46619	0
1.310000e-06	1.46618	0
1.315000e-06	1.46616	0
1.320000e-06	1.46615	0
1.325000e-06	1.46614	0
1.330000e-06	1.46612	0
1.335000e-06	1.46611	0
1.340000e-06	1.4661	0
1.345000e-06	1.46608	0
1.350000e-06	1.46607	0
1.355000e-06	1.46606	0
1.360000e-06	1.46605	0
1.365000e-06	1.46603	0
1.370000e-06	1.46602	0
1.375000e-06	1.46601	0
1.380000e-06	1.466	0
1.385000e-06	1.46599	0
1.390000e-06	1.46598	0
1.395000e-06	1.46596	0
1.400000e-06	1.46595	0
1.405000e-06	1.46594	0
1.410000e-06	1.46593	0
1.415000e-06	1.46592	0
1.420000e-06	1.46591	0
1.425000e-06	1.4659	0
1.430000e-06	1.46589	0
1.435000e-06	1.46588	0
1.440000e-06	1.46587	0
1.445000e-06	1.46586	0
1.450000e-06	1.46585	0
1.455000e-06	1.46584	0
1.460000e-06	1.46583	0
1.465000e-06	1.46582	0
1.470000e-06	1.46581	0
1.475000e-06	1.4658	0
1.480000e-06	1.46579	0
1.485000e-06	1.46578	0
1.490000e-06	1.46577	0
1.495000e-06	1.46576	0
1.500000e-06	1.46575	0
1.505000e-06	1.46574	0
1.510000e-06	1.46573	0
1.515000e-06	1.46572	0
1.520000e-06	1.46572	0
1.525000e-06	1.46571	0
1.530000e-06	1.4657	0
1.535000e-06	1.46569	0
1.540000e-06	1.46568	0
1.545000e-06	1.46567	0
1.550000e-06	1.46566	0
1.555000e-06	1.46566	0
1.560000e-06	1.46565	0
1.565000e-06	1.46564	0
1.570000e-06	1.46563	0
1.575000e-06	1.46562	0
1.580000e-06	1.46562	0
1.585000e-06	1.46561	0
1.590000e-06	1.4656	0
1.595000e-06	1.46559	0
1.600000e-06	1.46559	0
1.605000e-06	1.46558	0
1.610000e-06	1.46557	0
1.615000e-06	1.46556	0
1.620000e-06	1.46556	0
1.625000e-06	1.46555	0
1.630000e-06	1.46554	0
1.635000e-06	1.46554	0
1.640000e-06	1.46553	0
1.645000e-06	1.46552	0
1.650000e-06	1.46551	0
1.655000e-06	1.46551	0
1.660000e-06	1.4655	0
1.665000e-06	1.46549	0
1.670000e-06	1.46549	0
1.675000e-06	1.46548	0
1.680000e-06	1.46548	0
1.685000e-06	1.46547	0
1.690000e-06	1.46546	0
1.695000e-06	1.46546	0
1.700000e-06	1.46545	0
1.705000e-06	1.46544	0
1.710000e-06	1.46544	0
