Wavelength(m)	n	k
# material: MgO
# source: R.A. Synowicki and T. E. Tiwald. Optical properties of bulk c-ZrO2, c-MgO and a-As2S3 determined by variable angle spectroscopic ellipsometry. Thin Solid Films 455-456, 248-255 (2004) Calculation scripts (Python): Synowicki 2004 - MgO.py, Synowicki 2004 - Aux funcs.py
# conditions: Data generated from oscillator model.
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/MgO/nk/Synowicki.yml
# type: tabulated nk
# range: 1.3010e-07 - 3.3000e-05 m
# converted: 2026-07-31 (wavelength um -> m)
4.215600e-07	1.7484	5.1099e-06
4.280000e-07	1.7471	5.1131e-06
4.346300e-07	1.7459	5.1163e-06
4.414800e-07	1.7446	5.1196e-06
4.485400e-07	1.7435	5.1228e-06
4.558300e-07	1.7423	5.1261e-06
4.633700e-07	1.7411	5.1293e-06
4.711500e-07	1.74	5.1324e-06
4.792100e-07	1.7389	5.1356e-06
4.875400e-07	1.7378	5.1387e-06
4.961700e-07	1.7368	5.1417e-06
5.051000e-07	1.7358	5.1447e-06
5.143700e-07	1.7348	5.1477e-06
5.239800e-07	1.7338	5.1506e-06
5.339600e-07	1.7328	5.1534e-06
5.443300e-07	1.7319	5.1562e-06
5.551100e-07	1.7309	5.1589e-06
5.663200e-07	1.73	5.1616e-06
5.779900e-07	1.7292	5.1642e-06
5.901600e-07	1.7283	5.1667e-06
6.028500e-07	1.7275	5.1692e-06
6.161000e-07	1.7267	5.1716e-06
6.299400e-07	1.7259	5.174e-06
6.444200e-07	1.7251	5.1763e-06
6.595800e-07	1.7243	5.1786e-06
6.754700e-07	1.7236	5.1808e-06
6.921400e-07	1.7229	5.183e-06
7.096600e-07	1.7222	5.185e-06
7.280900e-07	1.7215	5.1871e-06
7.475000e-07	1.7209	5.1891e-06
7.679800e-07	1.7202	5.191e-06
7.896100e-07	1.7196	5.1928e-06
8.124900e-07	1.719	5.1947e-06
8.367400e-07	1.7184	5.1964e-06
8.624800e-07	1.7179	5.1981e-06
8.898500e-07	1.7173	5.1998e-06
9.190200e-07	1.7168	5.2014e-06
9.501600e-07	1.7163	5.2029e-06
9.834900e-07	1.7158	5.2044e-06
1.019200e-06	1.7153	5.2058e-06
1.057700e-06	1.7149	5.2072e-06
1.099200e-06	1.7144	5.2085e-06
1.144000e-06	1.714	5.2098e-06
1.192700e-06	1.7136	5.211e-06
1.245700e-06	1.7132	5.2122e-06
1.303600e-06	1.7129	5.2133e-06
1.367100e-06	1.7125	5.2144e-06
1.437200e-06	1.7122	5.2154e-06
1.514900e-06	1.7119	5.2164e-06
1.601400e-06	1.7116	5.2173e-06
1.698400e-06	1.7112	5.251e-06
1.700000e-06	1.7112	5.266e-06
1.857300e-06	1.7091	6.8987e-06
2.014600e-06	1.7069	8.8476e-06
2.171900e-06	1.7046	1.1145e-05
2.329100e-06	1.7021	1.3825e-05
