Wavelength(m)	n	k
# material: Al2O3
# source: M. R. Querry. Optical constants, Contractor Report CRDC-CR-85034 (1985)
# conditions: -Al2O3 (Sapphire). Extraordinary ray (e).
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/Al2O3/nk/Querry-e.yml
# type: tabulated nk
# range: 2.1000e-07 - 5.5556e-05 m
# converted: 2026-07-31 (wavelength um -> m)
1.640000e-06	1.721	0.016
1.650000e-06	1.721	0.016
1.660000e-06	1.721	0.016
1.670000e-06	1.721	0.016
1.680000e-06	1.721	0.016
1.690000e-06	1.721	0.017
1.700000e-06	1.721	0.017
1.710000e-06	1.721	0.017
1.720000e-06	1.721	0.016
1.730000e-06	1.72	0.016
1.740000e-06	1.72	0.017
1.750000e-06	1.72	0.016
1.760000e-06	1.72	0.016
1.770000e-06	1.72	0.017
1.780000e-06	1.72	0.015
1.790000e-06	1.72	0.015
1.800000e-06	1.719	0.015
1.810000e-06	1.719	0.015
1.820000e-06	1.718	0.015
1.830000e-06	1.718	0.015
1.840000e-06	1.718	0.015
1.850000e-06	1.717	0.015
1.860000e-06	1.716	0.016
1.870000e-06	1.716	0.016
1.880000e-06	1.717	0.018
1.890000e-06	1.717	0.018
1.900000e-06	1.718	0.017
1.910000e-06	1.718	0.016
1.920000e-06	1.718	0.017
1.930000e-06	1.717	0.017
1.940000e-06	1.718	0.016
1.950000e-06	1.718	0.016
1.960000e-06	1.718	0.015
1.970000e-06	1.717	0.015
1.980000e-06	1.717	0.015
1.990000e-06	1.716	0.015
2.000000e-06	1.716	0.015
2.010000e-06	1.715	0.015
2.020000e-06	1.715	0.015
2.030000e-06	1.715	0.015
2.040000e-06	1.714	0.015
2.050000e-06	1.714	0.015
2.060000e-06	1.714	0.015
2.070000e-06	1.714	0.015
2.080000e-06	1.714	0.015
2.090000e-06	1.714	0.015
2.100000e-06	1.714	0.016
2.110000e-06	1.713	0.016
2.120000e-06	1.713	0.015
2.130000e-06	1.713	0.015
2.140000e-06	1.712	0.015
2.150000e-06	1.712	0.016
2.160000e-06	1.712	0.016
2.170000e-06	1.712	0.016
2.180000e-06	1.712	0.016
2.190000e-06	1.712	0.016
2.200000e-06	1.711	0.016
2.210000e-06	1.711	0.016
2.220000e-06	1.711	0.017
2.230000e-06	1.711	0.017
2.240000e-06	1.711	0.017
2.250000e-06	1.711	0.017
2.260000e-06	1.711	0.016
2.270000e-06	1.711	0.017
2.280000e-06	1.711	0.016
2.290000e-06	1.711	0.016
2.300000e-06	1.711	0.016
2.310000e-06	1.71	0.016
2.320000e-06	1.71	0.016
2.330000e-06	1.71	0.016
2.340000e-06	1.71	0.016
2.350000e-06	1.71	0.016
2.360000e-06	1.71	0.016
2.370000e-06	1.709	0.016
2.380000e-06	1.709	0.016
2.390000e-06	1.709	0.017
2.400000e-06	1.709	0.015
2.410000e-06	1.709	0.016
2.420000e-06	1.709	0.015
2.430000e-06	1.709	0.015
2.440000e-06	1.709	0.016
2.450000e-06	1.709	0.015
2.460000e-06	1.709	0.014
2.470000e-06	1.708	0.014
2.480000e-06	1.708	0.013
2.490000e-06	1.707	0.013
2.500000e-06	1.706	0.014
2.506300e-06	1.707	0.013
2.512600e-06	1.706	0.012
2.518900e-06	1.706	0.012
2.525300e-06	1.705	0.012
2.531600e-06	1.705	0.013
2.538100e-06	1.704	0.013
2.544500e-06	1.704	0.012
2.551000e-06	1.704	0.012
2.557500e-06	1.703	0.012
2.564100e-06	1.703	0.013
2.570700e-06	1.703	0.013
2.577300e-06	1.702	0.012
2.584000e-06	1.702	0.012
2.590700e-06	1.701	0.012
2.597400e-06	1.701	0.012
2.604200e-06	1.7	0.013
2.611000e-06	1.7	0.013
2.617800e-06	1.699	0.013
2.624700e-06	1.699	0.013
2.631600e-06	1.699	0.014
2.638500e-06	1.698	0.015
2.645500e-06	1.698	0.015
2.652500e-06	1.698	0.015
2.659600e-06	1.698	0.014
2.666700e-06	1.698	0.015
2.673800e-06	1.698	0.016
2.681000e-06	1.698	0.016
2.688200e-06	1.698	0.016
2.695400e-06	1.698	0.015
2.702700e-06	1.698	0.015
2.710000e-06	1.697	0.016
2.717400e-06	1.697	0.016
2.724800e-06	1.696	0.016
2.732200e-06	1.696	0.016
2.739700e-06	1.697	0.017
2.747300e-06	1.697	0.017
2.754800e-06	1.697	0.018
2.762400e-06	1.697	0.017
2.770100e-06	1.697	0.016
2.777800e-06	1.697	0.015
2.785500e-06	1.697	0.016
2.793300e-06	1.696	0.016
2.801100e-06	1.696	0.016
2.809000e-06	1.695	0.016
2.816900e-06	1.695	0.016
2.824900e-06	1.695	0.016
2.832900e-06	1.695	0.017
2.840900e-06	1.695	0.017
2.849000e-06	1.695	0.016
2.857100e-06	1.694	0.016
2.865300e-06	1.694	0.016
2.873600e-06	1.694	0.016
2.881800e-06	1.694	0.017
2.890200e-06	1.693	0.017
2.898600e-06	1.693	0.016
2.907000e-06	1.693	0.016
2.915500e-06	1.692	0.016
2.924000e-06	1.692	0.017
2.932600e-06	1.692	0.017
2.941200e-06	1.691	0.017
2.949900e-06	1.691	0.016
2.958600e-06	1.691	0.017
2.967400e-06	1.69	0.017
2.976200e-06	1.69	0.018
2.985100e-06	1.69	0.018
2.994000e-06	1.69	0.018
3.003000e-06	1.69	0.018
3.012000e-06	1.69	0.018
3.021100e-06	1.69	0.019
3.030300e-06	1.689	0.018
3.039500e-06	1.689	0.018
3.048800e-06	1.689	0.017
3.058100e-06	1.688	0.018
3.067500e-06	1.688	0.019
3.076900e-06	1.688	0.019
3.086400e-06	1.688	0.018
3.096000e-06	1.687	0.017
3.105600e-06	1.687	0.018
3.115300e-06	1.686	0.019
3.125000e-06	1.686	0.02
3.134800e-06	1.686	0.019
3.144700e-06	1.687	0.019
3.154600e-06	1.686	0.018
3.164600e-06	1.686	0.019
3.174600e-06	1.685	0.019
3.184700e-06	1.685	0.019
3.194900e-06	1.685	0.019
3.205100e-06	1.684	0.019
3.215400e-06	1.684	0.019
3.225800e-06	1.684	0.02
3.236200e-06	1.684	0.02
3.246800e-06	1.684	0.019
3.257300e-06	1.683	0.019
3.268000e-06	1.683	0.019
3.278700e-06	1.683	0.02
3.289500e-06	1.683	0.021
3.300300e-06	1.683	0.02
3.311300e-06	1.683	0.019
3.322300e-06	1.683	0.019
3.333300e-06	1.682	0.019
3.344500e-06	1.682	0.02
3.355700e-06	1.682	0.019
3.367000e-06	1.681	0.019
3.378400e-06	1.681	0.018
3.389800e-06	1.681	0.018
3.401400e-06	1.68	0.019
3.413000e-06	1.68	0.019
3.424700e-06	1.679	0.018
3.436400e-06	1.678	0.018
3.448300e-06	1.678	0.018
3.460200e-06	1.678	0.019
3.472200e-06	1.678	0.019
3.484300e-06	1.677	0.018
3.496500e-06	1.677	0.017
3.508800e-06	1.676	0.017
3.521100e-06	1.676	0.017
3.533600e-06	1.675	0.018
3.546100e-06	1.675	0.018
3.558700e-06	1.674	0.017
3.571400e-06	1.674	0.017
3.584200e-06	1.673	0.017
3.597100e-06	1.673	0.018
3.610100e-06	1.672	0.018
3.623200e-06	1.671	0.017
3.636400e-06	1.67	0.017
3.649600e-06	1.67	0.017
3.663000e-06	1.669	0.017
3.676500e-06	1.669	0.018
3.690000e-06	1.668	0.018
3.703700e-06	1.667	0.017
3.717500e-06	1.667	0.017
3.731300e-06	1.666	0.018
3.745300e-06	1.665	0.019
3.759400e-06	1.665	0.019
3.773600e-06	1.665	0.018
3.787900e-06	1.664	0.017
3.802300e-06	1.663	0.018
3.816600e-06	1.662	0.019
3.831400e-06	1.661	0.019
3.846200e-06	1.661	0.019
3.861000e-06	1.661	0.019
3.876000e-06	1.66	0.019
3.891100e-06	1.66	0.02
3.906300e-06	1.659	0.02
3.921600e-06	1.659	0.019
3.937000e-06	1.658	0.018
3.952600e-06	1.657	0.018
3.968300e-06	1.656	0.019
3.984100e-06	1.655	0.02
4.000000e-06	1.654	0.02
4.016100e-06	1.653	0.019
4.032300e-06	1.653	0.019
4.048600e-06	1.652	0.02
4.065000e-06	1.651	0.021
4.081600e-06	1.651	0.022
4.098400e-06	1.651	0.021
4.115200e-06	1.65	0.02
4.132200e-06	1.649	0.021
4.149400e-06	1.648	0.021
4.166700e-06	1.647	0.023
4.184100e-06	1.647	0.022
4.201700e-06	1.646	0.022
4.219400e-06	1.646	0.022
4.237300e-06	1.646	0.022
4.255300e-06	1.645	0.023
4.273500e-06	1.644	0.023
4.291800e-06	1.643	0.022
4.310300e-06	1.643	0.021
4.329000e-06	1.642	0.021
4.347800e-06	1.641	0.022
4.366800e-06	1.64	0.022
4.386000e-06	1.638	0.021
4.405300e-06	1.637	0.021
4.424800e-06	1.636	0.021
4.444400e-06	1.635	0.022
4.464300e-06	1.634	0.023
4.484300e-06	1.633	0.023
4.504500e-06	1.632	0.022
4.524900e-06	1.631	0.021
4.545500e-06	1.63	0.023
4.566200e-06	1.629	0.024
4.587200e-06	1.628	0.024
4.608300e-06	1.627	0.023
4.629600e-06	1.626	0.022
4.651200e-06	1.625	0.024
4.672900e-06	1.624	0.025
4.694800e-06	1.623	0.025
4.717000e-06	1.622	0.025
4.739300e-06	1.621	0.024
4.761900e-06	1.62	0.024
4.784700e-06	1.619	0.025
4.807700e-06	1.618	0.026
4.830900e-06	1.616	0.025
4.854400e-06	1.615	0.025
4.878000e-06	1.614	0.025
4.902000e-06	1.613	0.026
4.926100e-06	1.611	0.027
4.950500e-06	1.61	0.027
4.975100e-06	1.609	0.027
5.000000e-06	1.608	0.026
5.025100e-06	1.607	0.027
5.050500e-06	1.606	0.028
5.076100e-06	1.604	0.028
5.102000e-06	1.603	0.027
5.123200e-06	1.602	0.027
5.154600e-06	1.601	0.027
5.181700e-06	1.599	0.028
5.208300e-06	1.598	0.029
5.235600e-06	1.597	0.028
5.263200e-06	1.596	0.027
5.291000e-06	1.594	0.026
5.319100e-06	1.593	0.027
5.347600e-06	1.591	0.027
5.376300e-06	1.589	0.027
5.405400e-06	1.587	0.026
5.434900e-06	1.585	0.025
5.464500e-06	1.583	0.026
5.494500e-06	1.581	0.027
5.524900e-06	1.579	0.027
5.555600e-06	1.577	0.026
5.586600e-06	1.575	0.025
5.618000e-06	1.573	0.026
5.649700e-06	1.57	0.027
5.681800e-06	1.568	0.028
5.714300e-06	1.566	0.027
5.747100e-06	1.563	0.026
5.780300e-06	1.561	0.026
5.814000e-06	1.558	0.027
5.848000e-06	1.556	0.028
5.882400e-06	1.554	0.028
5.917200e-06	1.551	0.028
5.952400e-06	1.549	0.027
5.988000e-06	1.546	0.028
6.024100e-06	1.543	0.029
6.060600e-06	1.54	0.029
6.097600e-06	1.538	0.029
6.135000e-06	1.535	0.028
6.172800e-06	1.532	0.029
6.211200e-06	1.529	0.03
6.250000e-06	1.526	0.031
6.289300e-06	1.523	0.03
6.329100e-06	1.52	0.029
6.369400e-06	1.517	0.029
6.410300e-06	1.513	0.03
6.451600e-06	1.51	0.031
6.493500e-06	1.507	0.031
6.535900e-06	1.503	0.03
6.578900e-06	1.5	0.029
6.622500e-06	1.496	0.03
6.666700e-06	1.492	0.031
6.711400e-06	1.487	0.032
6.756800e-06	1.483	0.031
6.802700e-06	1.479	0.032
6.849300e-06	1.474	0.031
6.896600e-06	1.47	0.033
6.941400e-06	1.465	0.034
6.971000e-06	1.461	0.033
7.042300e-06	1.456	0.032
7.072200e-06	1.451	0.032
7.142900e-06	1.446	0.033
7.194200e-06	1.441	0.034
7.246400e-06	1.435	0.034
7.299300e-06	1.43	0.034
7.352900e-06	1.424	0.033
7.407400e-06	1.418	0.034
7.462700e-06	1.412	0.035
7.518800e-06	1.405	0.036
7.575800e-06	1.399	0.035
7.633600e-06	1.392	0.035
7.692300e-06	1.385	0.035
7.751900e-06	1.378	0.036
7.812500e-06	1.37	0.035
7.874000e-06	1.36	0.034
7.936500e-06	1.351	0.035
8.000000e-06	1.342	0.037
8.064500e-06	1.334	0.038
8.130100e-06	1.323	0.038
8.196700e-06	1.312	0.042
8.264500e-06	1.305	0.044
8.333300e-06	1.297	0.043
8.403400e-06	1.287	0.04
8.474600e-06	1.269	0.042
8.547000e-06	1.256	0.049
8.620700e-06	1.249	0.053
8.695700e-06	1.243	0.052
8.771900e-06	1.229	0.049
8.849600e-06	1.213	0.05
8.928600e-06	1.197	0.052
9.009000e-06	1.185	0.053
9.090900e-06	1.168	0.057
9.174300e-06	1.151	0.058
9.259300e-06	1.135	0.055
9.345800e-06	1.113	0.061
9.434000e-06	1.093	0.064
9.523800e-06	1.075	0.072
9.615400e-06	1.064	0.076
9.708700e-06	1.039	0.07
9.803900e-06	1.014	0.076
9.901000e-06	0.988	0.074
1.000000e-05	0.963	0.082
1.010100e-05	0.938	0.08
1.020410e-05	0.905	0.082
1.030930e-05	0.87	0.083
1.041670e-05	0.828	0.086
1.052630e-05	0.786	0.092
1.063830e-05	0.74	0.1
1.075270e-05	0.692	0.108
1.086960e-05	0.631	0.109
1.098900e-05	0.554	0.123
1.111110e-05	0.475	0.145
1.123600e-05	0.37	0.185
1.136360e-05	0.261	0.264
1.149430e-05	0.174	0.377
1.162790e-05	0.124	0.501
1.176470e-05	0.103	0.619
1.190480e-05	0.095	0.731
1.204820e-05	0.096	0.837
1.219510e-05	0.104	0.928
1.234570e-05	0.112	1.005
1.250000e-05	0.115	1.076
1.265820e-05	0.114	1.16
1.282050e-05	0.116	1.252
1.298700e-05	0.123	1.338
1.315790e-05	0.125	1.411
1.333330e-05	0.123	1.486
1.351350e-05	0.122	1.582
1.369860e-05	0.129	1.692
1.388890e-05	0.136	1.809
1.408450e-05	0.141	1.902
1.428570e-05	0.144	2
1.449280e-05	0.15	2.121
1.470590e-05	0.168	2.29
1.492540e-05	0.204	2.482
1.515150e-05	0.249	2.641
1.538460e-05	0.284	2.776
1.562500e-05	0.301	2.928
1.587300e-05	0.341	3.262
1.612900e-05	0.451	3.751
1.639340e-05	0.732	4.334
1.666670e-05	1.088	4.895
1.694920e-05	2.037	5.762
1.724140e-05	5.146	5.648
1.754390e-05	6.173	1.715
1.785710e-05	4.361	0.222
1.818180e-05	3.346	0.293
1.851850e-05	2.606	0.379
1.886790e-05	1.982	0.406
1.923080e-05	1.298	0.308
1.960780e-05	0.306	0.634
2.000000e-05	0.126	1.525
2.040820e-05	0.135	2.215
2.083330e-05	0.147	2.81
2.127660e-05	0.137	3.165
2.173910e-05	0.161	3.573
2.222220e-05	0.222	4.127
2.272730e-05	0.353	5.011
2.325580e-05	0.644	6.176
2.380950e-05	1.109	7.392
2.439020e-05	2.014	9.319
2.500000e-05	6.251	11.81
2.564100e-05	13.617	5.703
2.631580e-05	10.005	0.246
2.702700e-05	7.689	-0.115
2.777780e-05	6.604	0.035
2.857140e-05	5.96	0.146
2.941180e-05	5.538	0.094
3.030300e-05	5.213	0.007
3.125000e-05	4.947	-0.055
3.225810e-05	4.717	0.003
3.333330e-05	4.536	0.058
3.448280e-05	4.389	0.088
3.571430e-05	4.297	0.077
3.703700e-05	4.226	0.048
3.846150e-05	4.136	0.039
4.000000e-05	4.055	0.053
4.166670e-05	3.984	0.065
4.347830e-05	3.921	0.042
4.545450e-05	3.865	0.022
4.761900e-05	3.814	0.016
5.000000e-05	3.768	0.028
5.263160e-05	3.727	0.037
5.555560e-05	3.689	0.03
