Wavelength(m)	n	k
# material: Graphene
# source: optprop_Gr_Falkovsky.m (Falkovsky/Kubo model)
# conditions: Ef = 0.6 eV, mobility = 10000 cm^2/Vs, T = 300 K
# note: sheet conductivity spread over 3.4e-10 m to give a bulk index; valid only at this gating
# type: model
# range: 5.0000e-07 - 5.0000e-05 m
# converted: 2026-08-04
1.084692e-06	2.6915	0.540724
1.089703e-06	2.6549	0.50988
1.094738e-06	2.61695	0.480441
1.099797e-06	2.57776	0.452418
1.104878e-06	2.53744	0.42581
1.109983e-06	2.49607	0.400603
1.115112e-06	2.45375	0.376777
1.120264e-06	2.41056	0.354301
1.125440e-06	2.36654	0.333138
1.130640e-06	2.32177	0.313248
1.135864e-06	2.27629	0.294585
1.141112e-06	2.23013	0.277101
1.146385e-06	2.18331	0.260747
1.151681e-06	2.13585	0.245472
1.157003e-06	2.08774	0.231225
1.162349e-06	2.03898	0.217958
1.167719e-06	1.98955	0.205621
1.173114e-06	1.93941	0.194169
1.178535e-06	1.88853	0.183555
1.183980e-06	1.83684	0.17374
1.189451e-06	1.78428	0.164683
1.194946e-06	1.73077	0.156351
1.200467e-06	1.6762	0.148712
1.206014e-06	1.62044	0.14174
1.211586e-06	1.56337	0.135414
1.217184e-06	1.50481	0.129721
1.222808e-06	1.44455	0.124653
1.228458e-06	1.38234	0.120216
1.234134e-06	1.31789	0.116429
1.239836e-06	1.25082	0.11333
1.245565e-06	1.18065	0.110987
1.251320e-06	1.10677	0.109513
1.257102e-06	1.02835	0.109093
1.262910e-06	0.944273	0.110045
1.268745e-06	0.852888	0.112936
1.274607e-06	0.751685	0.118877
1.280497e-06	0.63652	0.130347
1.286413e-06	0.500164	0.154159
1.292357e-06	0.334078	0.214693
1.298328e-06	0.185871	0.359312
1.304327e-06	0.120178	0.518006
1.310353e-06	0.0895776	0.648515
1.316408e-06	0.0715282	0.758764
1.322490e-06	0.0593508	0.855368
1.328601e-06	0.0504648	0.942195
1.334739e-06	0.043648	1.02163
1.340906e-06	0.0382365	1.09526
1.347102e-06	0.0338335	1.16417
1.353326e-06	0.030184	1.22917
1.359579e-06	0.0271156	1.29085
1.365861e-06	0.024506	1.34968
1.372172e-06	0.0222662	1.40605
1.378512e-06	0.020329	1.46024
1.384881e-06	0.0186427	1.51251
1.391280e-06	0.0171669	1.56306
1.397708e-06	0.0158693	1.61207
1.404166e-06	0.0147237	1.65969
1.410654e-06	0.0137087	1.70604
1.417172e-06	0.0128067	1.75124
1.423720e-06	0.0120029	1.79539
1.430298e-06	0.0112849	1.83857
1.436906e-06	0.0106421	1.88086
1.443545e-06	0.0100655	1.92233
1.450215e-06	0.00954738	1.96303
1.456916e-06	0.00908117	2.00303
1.463647e-06	0.00866106	2.04238
1.470410e-06	0.00828204	2.08111
1.477204e-06	0.00793973	2.11927
1.484029e-06	0.00763029	2.1569
1.490886e-06	0.00735036	2.19404
1.497775e-06	0.00709696	2.2307
1.504695e-06	0.00686746	2.26693
1.511647e-06	0.00665952	2.30275
1.518632e-06	0.00647109	2.33819
1.525649e-06	0.00630031	2.37326
1.532698e-06	0.00614554	2.40799
1.539779e-06	0.00600532	2.4424
1.546894e-06	0.00587833	2.47651
1.554041e-06	0.00576339	2.51033
1.561221e-06	0.00565944	2.54389
1.568435e-06	0.00556553	2.57719
1.575682e-06	0.0054808	2.61025
1.582962e-06	0.00540448	2.64309
1.590276e-06	0.00533587	2.67572
1.597624e-06	0.00527433	2.70815
1.605005e-06	0.00521929	2.74039
1.612421e-06	0.00517025	2.77245
1.619871e-06	0.00512672	2.80434
1.627356e-06	0.00508828	2.83607
1.634875e-06	0.00505454	2.86766
1.642429e-06	0.00502515	2.89911
1.650017e-06	0.00499979	2.93042
1.657641e-06	0.00497816	2.96161
1.665300e-06	0.00496	2.99268
1.672995e-06	0.00494507	3.02365
1.680725e-06	0.00493314	3.05451
1.688490e-06	0.004924	3.08527
1.696292e-06	0.00491748	3.11595
1.704129e-06	0.00491341	3.14654
1.712003e-06	0.00491162	3.17706
1.719913e-06	0.00491197	3.2075
1.727860e-06	0.00491434	3.23787
1.735843e-06	0.0049186	3.26819
1.743864e-06	0.00492464	3.29844
1.751921e-06	0.00493236	3.32865
1.760016e-06	0.00494167	3.3588
1.768148e-06	0.00495249	3.38891
1.776317e-06	0.00496472	3.41899
1.784525e-06	0.00497831	3.44902
1.792770e-06	0.00499319	3.47903
1.801053e-06	0.00500929	3.50901
1.809375e-06	0.00502655	3.53897
1.817735e-06	0.00504493	3.5689
1.826134e-06	0.00506438	3.59882
1.834571e-06	0.00508486	3.62872
1.843048e-06	0.00510631	3.65862
1.851563e-06	0.00512872	3.6885
1.860118e-06	0.00515203	3.71839
1.868713e-06	0.00517622	3.74827
1.877347e-06	0.00520126	3.77815
1.886021e-06	0.00522713	3.80804
1.894735e-06	0.00525379	3.83793
1.903490e-06	0.00528123	3.86784
1.912285e-06	0.00530942	3.89776
1.921120e-06	0.00533835	3.92769
1.929997e-06	0.00536799	3.95764
1.938914e-06	0.00539833	3.98761
1.947873e-06	0.00542936	4.0176
1.956873e-06	0.00546106	4.04761
1.965914e-06	0.00549342	4.07765
1.974998e-06	0.00552643	4.10772
1.984123e-06	0.00556007	4.13782
1.993291e-06	0.00559434	4.16796
2.002500e-06	0.00562922	4.19812
2.011753e-06	0.00566472	4.22833
2.021048e-06	0.00570082	4.25857
2.030386e-06	0.00573752	4.28885
2.039767e-06	0.00577481	4.31918
2.049192e-06	0.00581268	4.34955
2.058660e-06	0.00585113	4.37997
2.068172e-06	0.00589016	4.41043
2.077728e-06	0.00592976	4.44094
