Wavelength(m)	n	k
# material: Au
# source: Material_data set, optprop_Au.m
# model: Brendel-Bormann oscillators, sampled onto this grid
# type: model
# range: 1.5000e-07 - 1.0000e-04 m
# converted: 2026-08-03 by tools/convert_matlab_optprop.py
1.980813e-07	0.360179	1.7742
1.984037e-07	0.360961	1.77868
1.987265e-07	0.361754	1.78318
1.990499e-07	0.362558	1.78769
1.993738e-07	0.363375	1.79222
1.996983e-07	0.364203	1.79676
2.000232e-07	0.365043	1.80131
2.003487e-07	0.365895	1.80587
2.006748e-07	0.36676	1.81045
2.010013e-07	0.367638	1.81504
2.013284e-07	0.368529	1.81965
2.016560e-07	0.369433	1.82426
2.019842e-07	0.37035	1.82889
2.023129e-07	0.371281	1.83354
2.026421e-07	0.372225	1.83819
2.029719e-07	0.373184	1.84286
2.033022e-07	0.374157	1.84754
2.036330e-07	0.375144	1.85224
2.039644e-07	0.376146	1.85694
2.042963e-07	0.377163	1.86166
2.046287e-07	0.378195	1.8664
2.049617e-07	0.379243	1.87114
2.052953e-07	0.380306	1.8759
2.056293e-07	0.381384	1.88067
2.059640e-07	0.382479	1.88545
2.062991e-07	0.38359	1.89025
2.066348e-07	0.384717	1.89505
2.069711e-07	0.385861	1.89987
2.073079e-07	0.387022	1.9047
2.076453e-07	0.3882	1.90954
2.079832e-07	0.389395	1.9144
2.083216e-07	0.390608	1.91926
2.086606e-07	0.391838	1.92414
2.090002e-07	0.393086	1.92903
2.093403e-07	0.394353	1.93392
2.096809e-07	0.395637	1.93883
2.100221e-07	0.396941	1.94376
2.103639e-07	0.398263	1.94869
2.107062e-07	0.399604	1.95363
2.110491e-07	0.400964	1.95858
2.113926e-07	0.402343	1.96355
2.117366e-07	0.403742	1.96852
2.120811e-07	0.405161	1.9735
2.124262e-07	0.4066	1.9785
2.127719e-07	0.408059	1.9835
2.131182e-07	0.409538	1.98851
2.134650e-07	0.411038	1.99354
2.138123e-07	0.412559	1.99857
2.141603e-07	0.414101	2.00361
2.145088e-07	0.415663	2.00866
2.148579e-07	0.417247	2.01371
2.152075e-07	0.418853	2.01878
2.155577e-07	0.42048	2.02385
2.159085e-07	0.422129	2.02894
2.162598e-07	0.4238	2.03403
2.166117e-07	0.425493	2.03913
2.169642e-07	0.427208	2.04423
2.173173e-07	0.428946	2.04934
2.176709e-07	0.430707	2.05446
2.180252e-07	0.43249	2.05959
2.183800e-07	0.434297	2.06472
2.187353e-07	0.436126	2.06986
2.190913e-07	0.437979	2.07501
2.194478e-07	0.439856	2.08016
2.198049e-07	0.441755	2.08532
2.201626e-07	0.443679	2.09048
2.205209e-07	0.445626	2.09565
2.208797e-07	0.447598	2.10082
2.212392e-07	0.449593	2.106
2.215992e-07	0.451613	2.11118
2.219598e-07	0.453657	2.11636
2.223210e-07	0.455725	2.12155
2.226828e-07	0.457818	2.12675
2.230451e-07	0.459936	2.13194
2.234081e-07	0.462079	2.13714
2.237717e-07	0.464246	2.14235
2.241358e-07	0.466439	2.14755
2.245005e-07	0.468656	2.15276
2.248659e-07	0.470899	2.15797
2.252318e-07	0.473167	2.16318
2.255983e-07	0.47546	2.16839
2.259654e-07	0.477778	2.17361
2.263331e-07	0.480122	2.17882
2.267015e-07	0.482492	2.18404
2.270704e-07	0.484887	2.18926
2.274399e-07	0.487308	2.19447
2.278100e-07	0.489755	2.19969
2.281807e-07	0.492227	2.20491
2.285520e-07	0.494725	2.21012
2.289239e-07	0.497249	2.21534
2.292965e-07	0.499799	2.22055
2.296696e-07	0.502375	2.22576
2.300434e-07	0.504976	2.23097
2.304177e-07	0.507604	2.23618
2.307927e-07	0.510258	2.24139
2.311682e-07	0.512937	2.24659
2.315444e-07	0.515643	2.25179
2.319212e-07	0.518374	2.25698
2.322986e-07	0.521132	2.26218
2.326766e-07	0.523915	2.26737
2.330553e-07	0.526724	2.27255
2.334345e-07	0.52956	2.27773
2.338144e-07	0.532421	2.28291
2.341949e-07	0.535308	2.28808
2.345760e-07	0.538221	2.29324
2.349577e-07	0.54116	2.2984
2.353400e-07	0.544124	2.30356
2.357230e-07	0.547114	2.3087
2.361066e-07	0.55013	2.31384
2.364908e-07	0.553172	2.31898
2.368757e-07	0.556239	2.32411
2.372611e-07	0.559331	2.32923
2.376472e-07	0.562449	2.33434
2.380340e-07	0.565592	2.33944
2.384213e-07	0.56876	2.34454
2.388093e-07	0.571954	2.34963
2.391979e-07	0.575173	2.35471
2.395872e-07	0.578416	2.35978
2.399770e-07	0.581684	2.36484
2.403676e-07	0.584977	2.36989
2.407587e-07	0.588295	2.37493
2.411505e-07	0.591637	2.37996
2.415429e-07	0.595004	2.38498
2.419360e-07	0.598395	2.38999
2.423297e-07	0.60181	2.39499
2.427240e-07	0.605249	2.39998
2.431190e-07	0.608712	2.40496
2.435146e-07	0.612198	2.40992
2.439109e-07	0.615708	2.41488
2.443078e-07	0.619241	2.41982
2.447054e-07	0.622798	2.42475
2.451036e-07	0.626378	2.42966
2.455025e-07	0.62998	2.43457
2.459020e-07	0.633606	2.43946
2.463021e-07	0.637253	2.44433
2.467029e-07	0.640924	2.4492
2.471044e-07	0.644616	2.45405
2.475065e-07	0.64833	2.45888
2.479093e-07	0.652066	2.4637
2.483127e-07	0.655824	2.46851
2.487168e-07	0.659603	2.4733
2.491215e-07	0.663403	2.47808
2.495269e-07	0.667224	2.48285
2.499330e-07	0.671066	2.48759
2.503397e-07	0.674928	2.49233
2.507471e-07	0.678811	2.49704
2.511551e-07	0.682713	2.50175
2.515638e-07	0.686636	2.50643
2.519732e-07	0.690578	2.5111
2.523832e-07	0.694539	2.51575
2.527939e-07	0.698519	2.52039
2.532053e-07	0.702519	2.52501
2.536173e-07	0.706537	2.52962
2.540300e-07	0.710573	2.53421
2.544434e-07	0.714627	2.53878
2.548575e-07	0.718699	2.54333
2.552722e-07	0.722789	2.54787
2.556876e-07	0.726896	2.55239
2.561037e-07	0.731021	2.55689
2.565204e-07	0.735162	2.56138
2.569379e-07	0.739319	2.56585
2.573560e-07	0.743493	2.5703
2.577748e-07	0.747683	2.57473
2.581943e-07	0.751889	2.57915
2.586144e-07	0.75611	2.58355
2.590353e-07	0.760346	2.58793
2.594568e-07	0.764597	2.5923
2.598790e-07	0.768863	2.59665
2.603019e-07	0.773144	2.60098
2.607255e-07	0.777438	2.60529
2.611498e-07	0.781747	2.60958
2.615748e-07	0.786069	2.61386
2.620004e-07	0.790405	2.61812
2.624268e-07	0.794753	2.62237
2.628538e-07	0.799115	2.62659
2.632816e-07	0.803489	2.6308
2.637100e-07	0.807876	2.635
2.641391e-07	0.812275	2.63917
2.645690e-07	0.816686	2.64333
2.649995e-07	0.821109	2.64747
2.654307e-07	0.825543	2.6516
2.658627e-07	0.829988	2.65571
2.662953e-07	0.834445	2.6598
2.667287e-07	0.838913	2.66388
2.671627e-07	0.843391	2.66794
2.675975e-07	0.84788	2.67199
2.680329e-07	0.85238	2.67602
2.684691e-07	0.856889	2.68004
2.689060e-07	0.861409	2.68404
2.693436e-07	0.865939	2.68803
2.697819e-07	0.870479	2.692
2.702209e-07	0.875029	2.69596
2.706606e-07	0.879589	2.69991
2.711011e-07	0.884158	2.70384
2.715422e-07	0.888737	2.70776
2.719841e-07	0.893326	2.71166
2.724267e-07	0.897925	2.71556
2.728700e-07	0.902533	2.71944
2.733141e-07	0.907151	2.7233
2.737588e-07	0.911778	2.72716
2.742043e-07	0.916416	2.73101
2.746505e-07	0.921063	2.73484
2.750975e-07	0.92572	2.73867
2.755451e-07	0.930388	2.74248
2.759935e-07	0.935066	2.74628
2.764427e-07	0.939755	2.75008
2.768925e-07	0.944454	2.75386
2.773431e-07	0.949165	2.75764
2.777944e-07	0.953886	2.76141
2.782465e-07	0.95862	2.76517
2.786993e-07	0.963365	2.76892
2.791528e-07	0.968123	2.77266
2.796071e-07	0.972893	2.7764
2.800621e-07	0.977676	2.78013
2.805178e-07	0.982473	2.78385
2.809743e-07	0.987284	2.78756
2.814315e-07	0.992109	2.79127
2.818895e-07	0.996949	2.79498
2.823482e-07	1.0018	2.79868
2.828077e-07	1.00668	2.80237
2.832679e-07	1.01156	2.80605
2.837289e-07	1.01647	2.80974
2.841906e-07	1.02139	2.81341
2.846530e-07	1.02634	2.81708
2.851163e-07	1.0313	2.82075
2.855802e-07	1.03628	2.82441
2.860450e-07	1.04128	2.82807
2.865104e-07	1.04631	2.83172
2.869767e-07	1.05136	2.83537
2.874437e-07	1.05643	2.83901
2.879114e-07	1.06152	2.84265
2.883799e-07	1.06664	2.84628
2.888492e-07	1.07179	2.84991
2.893193e-07	1.07696	2.85353
2.897901e-07	1.08216	2.85714
2.902617e-07	1.08739	2.86075
2.907340e-07	1.09265	2.86435
2.912071e-07	1.09794	2.86794
2.916810e-07	1.10326	2.87153
2.921556e-07	1.10861	2.87511
2.926311e-07	1.114	2.87868
2.931073e-07	1.11942	2.88224
2.935842e-07	1.12487	2.88579
2.940620e-07	1.13037	2.88932
2.945405e-07	1.13589	2.89285
2.950198e-07	1.14146	2.89637
2.954999e-07	1.14707	2.89987
2.959808e-07	1.15272	2.90335
2.964624e-07	1.1584	2.90683
2.969449e-07	1.16413	2.91028
2.974281e-07	1.1699	2.91372
2.979121e-07	1.17572	2.91714
2.983969e-07	1.18158	2.92053
2.988825e-07	1.18748	2.92391
2.993688e-07	1.19343	2.92726
2.998560e-07	1.19943	2.93059
3.003440e-07	1.20547	2.9339
3.008327e-07	1.21156	2.93718
3.013223e-07	1.2177	2.94042
3.018126e-07	1.22388	2.94364
3.023037e-07	1.23012	2.94683
3.027957e-07	1.2364	2.94998
3.032884e-07	1.24274	2.9531
3.037820e-07	1.24912	2.95618
3.042763e-07	1.25556	2.95922
3.047715e-07	1.26204	2.96222
3.052674e-07	1.26858	2.96518
3.057642e-07	1.27516	2.96809
3.062617e-07	1.2818	2.97096
3.067601e-07	1.28849	2.97377
3.072593e-07	1.29522	2.97654
3.077593e-07	1.30201	2.97926
3.082601e-07	1.30884	2.98192
3.087618e-07	1.31573	2.98452
3.092642e-07	1.32266	2.98707
3.097675e-07	1.32964	2.98955
3.102716e-07	1.33667	2.99197
3.107765e-07	1.34374	2.99433
3.112822e-07	1.35086	2.99662
3.117887e-07	1.35803	2.99884
3.122961e-07	1.36523	3.00099
3.128043e-07	1.37248	3.00307
3.133133e-07	1.37978	3.00507
3.138232e-07	1.38711	3.00699
3.143339e-07	1.39448	3.00884
3.148454e-07	1.40189	3.0106
3.153578e-07	1.40933	3.01229
3.158709e-07	1.41681	3.01388
3.163850e-07	1.42432	3.0154
3.168998e-07	1.43187	3.01682
3.174155e-07	1.43944	3.01815
3.179320e-07	1.44704	3.01939
3.184494e-07	1.45466	3.02054
3.189676e-07	1.46231	3.02159
3.194867e-07	1.46998	3.02255
3.200066e-07	1.47767	3.02341
3.205273e-07	1.48538	3.02417
3.210489e-07	1.4931	3.02483
3.215714e-07	1.50083	3.02538
3.220946e-07	1.50858	3.02584
3.226188e-07	1.51633	3.02619
3.231438e-07	1.52408	3.02643
3.236696e-07	1.53184	3.02657
3.241964e-07	1.5396	3.0266
3.247239e-07	1.54736	3.02652
3.252523e-07	1.55511	3.02633
3.257816e-07	1.56285	3.02603
3.263118e-07	1.57059	3.02563
3.268428e-07	1.5783	3.02511
3.273746e-07	1.58601	3.02448
3.279074e-07	1.59369	3.02374
3.284410e-07	1.60135	3.02289
3.289755e-07	1.60899	3.02193
3.295108e-07	1.6166	3.02086
3.300470e-07	1.62418	3.01967
3.305841e-07	1.63172	3.01837
3.311221e-07	1.63923	3.01697
3.316609e-07	1.6467	3.01545
3.322006e-07	1.65413	3.01382
3.327412e-07	1.66151	3.01208
3.332827e-07	1.66885	3.01023
3.338250e-07	1.67613	3.00827
3.343683e-07	1.68336	3.00621
3.349124e-07	1.69054	3.00404
3.354574e-07	1.69766	3.00176
3.360033e-07	1.70471	2.99938
3.365501e-07	1.7117	2.99689
3.370977e-07	1.71863	2.99431
3.376463e-07	1.72548	2.99162
3.381957e-07	1.73226	2.98883
3.387461e-07	1.73897	2.98594
3.392973e-07	1.7456	2.98296
3.398495e-07	1.75215	2.97988
3.404025e-07	1.75861	2.9767
3.409564e-07	1.765	2.97344
3.415113e-07	1.77129	2.97009
3.420670e-07	1.7775	2.96665
3.426237e-07	1.78362	2.96312
3.431812e-07	1.78964	2.95951
3.437397e-07	1.79556	2.95582
3.442990e-07	1.80139	2.95204
3.448593e-07	1.80712	2.94819
3.454205e-07	1.81275	2.94427
3.459826e-07	1.81828	2.94027
3.465456e-07	1.8237	2.93621
3.471096e-07	1.82901	2.93207
3.476744e-07	1.83422	2.92787
3.482402e-07	1.83932	2.92361
3.488069e-07	1.8443	2.91929
3.493745e-07	1.84918	2.91491
3.499430e-07	1.85394	2.91047
3.505125e-07	1.85859	2.90598
3.510829e-07	1.86312	2.90145
3.516542e-07	1.86753	2.89686
3.522264e-07	1.87183	2.89223
3.527996e-07	1.87601	2.88756
3.533737e-07	1.88007	2.88285
3.539488e-07	1.88401	2.87811
3.545248e-07	1.88783	2.87333
3.551017e-07	1.89153	2.86852
3.556795e-07	1.89511	2.86368
3.562583e-07	1.89857	2.85882
3.568381e-07	1.90191	2.85394
3.574188e-07	1.90512	2.84903
3.580004e-07	1.90821	2.84411
3.585830e-07	1.91119	2.83918
3.591665e-07	1.91404	2.83423
3.597510e-07	1.91676	2.82928
3.603364e-07	1.91937	2.82432
3.609228e-07	1.92186	2.81936
3.615101e-07	1.92422	2.81439
3.620984e-07	1.92647	2.80943
3.626876e-07	1.9286	2.80447
3.632778e-07	1.9306	2.79952
3.638690e-07	1.93249	2.79458
3.644611e-07	1.93426	2.78965
3.650542e-07	1.93592	2.78474
3.656483e-07	1.93746	2.77984
3.662433e-07	1.93888	2.77497
3.668393e-07	1.94019	2.77011
3.674362e-07	1.94139	2.76528
3.680341e-07	1.94248	2.76047
3.686330e-07	1.94346	2.75569
3.692329e-07	1.94432	2.75095
3.698338e-07	1.94508	2.74623
3.704356e-07	1.94574	2.74155
3.710384e-07	1.94628	2.73691
3.716422e-07	1.94673	2.7323
3.722470e-07	1.94707	2.72774
3.728527e-07	1.94731	2.72322
3.734595e-07	1.94745	2.71874
3.740672e-07	1.94749	2.7143
3.746759e-07	1.94744	2.70992
3.752857e-07	1.94729	2.70558
3.758964e-07	1.94706	2.70129
3.765081e-07	1.94672	2.69705
3.771207e-07	1.9463	2.69287
3.777344e-07	1.9458	2.68874
3.783491e-07	1.9452	2.68467
3.789648e-07	1.94453	2.68065
3.795815e-07	1.94377	2.67669
3.801992e-07	1.94293	2.67279
3.808179e-07	1.94201	2.66895
3.814376e-07	1.94101	2.66516
3.820583e-07	1.93994	2.66145
3.826800e-07	1.93879	2.65779
3.833028e-07	1.93758	2.65419
3.839265e-07	1.93629	2.65066
3.845513e-07	1.93494	2.6472
3.851771e-07	1.93352	2.6438
3.858039e-07	1.93204	2.64046
3.864317e-07	1.93049	2.63719
3.870605e-07	1.92888	2.63399
3.876904e-07	1.92722	2.63085
3.883213e-07	1.9255	2.62779
3.889532e-07	1.92372	2.62478
3.895861e-07	1.92189	2.62185
3.902201e-07	1.92	2.61898
3.908551e-07	1.91807	2.61618
3.914912e-07	1.91609	2.61345
3.921282e-07	1.91406	2.61079
3.927663e-07	1.91198	2.60819
3.934055e-07	1.90987	2.60566
3.940457e-07	1.90771	2.6032
3.946869e-07	1.90551	2.60081
3.953292e-07	1.90327	2.59848
3.959725e-07	1.90099	2.59622
3.966169e-07	1.89867	2.59403
3.972623e-07	1.89633	2.5919
3.979088e-07	1.89394	2.58984
3.985563e-07	1.89153	2.58785
3.992048e-07	1.88909	2.58591
3.998545e-07	1.88661	2.58405
4.005052e-07	1.88411	2.58225
4.011569e-07	1.88158	2.58051
4.018097e-07	1.87903	2.57883
4.024636e-07	1.87645	2.57722
4.031185e-07	1.87385	2.57567
4.037745e-07	1.87122	2.57418
4.044316e-07	1.86857	2.57276
4.050897e-07	1.86591	2.57139
4.057489e-07	1.86322	2.57008
4.064092e-07	1.86052	2.56883
4.070705e-07	1.8578	2.56764
4.077329e-07	1.85506	2.56651
4.083964e-07	1.8523	2.56543
4.090610e-07	1.84953	2.56441
4.097267e-07	1.84675	2.56345
4.103934e-07	1.84395	2.56254
4.110613e-07	1.84114	2.56169
4.117302e-07	1.83832	2.56088
4.124002e-07	1.83548	2.56014
4.130713e-07	1.83264	2.55944
4.137435e-07	1.82978	2.5588
4.144168e-07	1.82692	2.5582
4.150912e-07	1.82404	2.55766
4.157666e-07	1.82116	2.55717
4.164432e-07	1.81827	2.55672
4.171209e-07	1.81537	2.55632
4.177997e-07	1.81246	2.55597
4.184796e-07	1.80954	2.55567
4.191606e-07	1.80662	2.55541
4.198427e-07	1.80369	2.5552
4.205259e-07	1.80076	2.55504
4.212102e-07	1.79781	2.55491
4.218956e-07	1.79487	2.55483
4.225822e-07	1.79191	2.5548
4.232699e-07	1.78896	2.5548
4.239586e-07	1.78599	2.55485
4.246485e-07	1.78302	2.55494
4.253396e-07	1.78005	2.55507
4.260317e-07	1.77707	2.55524
4.267250e-07	1.77409	2.55545
4.274194e-07	1.7711	2.55569
4.281150e-07	1.7681	2.55598
4.288116e-07	1.76511	2.5563
4.295094e-07	1.76211	2.55666
4.302084e-07	1.7591	2.55706
4.309085e-07	1.75609	2.5575
4.316097e-07	1.75307	2.55797
4.323120e-07	1.75005	2.55847
4.330155e-07	1.74703	2.55902
4.337202e-07	1.744	2.55959
4.344260e-07	1.74096	2.5602
4.351329e-07	1.73792	2.56085
4.358410e-07	1.73488	2.56153
4.365503e-07	1.73183	2.56224
4.372607e-07	1.72878	2.56298
4.379722e-07	1.72572	2.56376
4.386849e-07	1.72266	2.56457
4.393988e-07	1.71959	2.56541
4.401138e-07	1.71652	2.56629
4.408300e-07	1.71344	2.56719
4.415474e-07	1.71035	2.56813
4.422659e-07	1.70726	2.5691
4.429856e-07	1.70417	2.5701
4.437065e-07	1.70107	2.57113
4.444285e-07	1.69796	2.57219
4.451518e-07	1.69485	2.57328
4.458762e-07	1.69173	2.5744
4.466017e-07	1.6886	2.57555
4.473285e-07	1.68547	2.57673
4.480564e-07	1.68233	2.57794
4.487856e-07	1.67919	2.57918
4.495159e-07	1.67604	2.58045
4.502474e-07	1.67288	2.58175
4.509800e-07	1.66971	2.58307
4.517139e-07	1.66654	2.58443
4.524490e-07	1.66336	2.58582
4.531853e-07	1.66017	2.58723
4.539227e-07	1.65698	2.58868
4.546614e-07	1.65378	2.59015
4.554013e-07	1.65057	2.59166
4.561424e-07	1.64735	2.59319
4.568846e-07	1.64413	2.59475
4.576281e-07	1.6409	2.59634
4.583728e-07	1.63766	2.59796
4.591187e-07	1.63441	2.59961
4.598659e-07	1.63116	2.60128
4.606142e-07	1.62789	2.60299
4.613638e-07	1.62462	2.60472
4.621145e-07	1.62134	2.60649
4.628665e-07	1.61805	2.60828
4.636198e-07	1.61475	2.6101
4.643742e-07	1.61145	2.61195
4.651299e-07	1.60814	2.61383
4.658868e-07	1.60481	2.61574
4.666449e-07	1.60148	2.61768
4.674043e-07	1.59815	2.61965
4.681649e-07	1.5948	2.62165
4.689268e-07	1.59144	2.62368
4.696898e-07	1.58808	2.62574
4.704542e-07	1.58471	2.62782
4.712197e-07	1.58133	2.62994
