Wavelength(m)	n	k
# material: Graphene
# source: lab MATLAB library, optprop_Gr_Falkovsky.m (Falkovsky/Kubo model)
# conditions: Ef = 0.4 eV, mobility = 10000 cm^2/Vs, T = 300 K
# note: sheet conductivity spread over 3.4e-10 m to give a bulk index; valid only at this gating
# type: model
# range: 1.5000e-07 - 1.0000e-04 m
# converted: 2026-08-03 by tools/convert_matlab_optprop.py
1.500000e-07	1.20324	0.668918
1.502441e-07	1.2037	0.669749
1.504886e-07	1.20416	0.67058
1.507335e-07	1.20463	0.671412
1.509788e-07	1.20509	0.672245
1.512245e-07	1.20556	0.673079
1.514705e-07	1.20603	0.673913
1.517170e-07	1.20649	0.674748
1.519639e-07	1.20696	0.675584
1.522112e-07	1.20743	0.67642
1.524589e-07	1.2079	0.677258
1.527070e-07	1.20837	0.678095
1.529555e-07	1.20884	0.678934
1.532044e-07	1.20932	0.679773
1.534537e-07	1.20979	0.680613
1.537034e-07	1.21026	0.681453
1.539536e-07	1.21074	0.682295
1.542041e-07	1.21121	0.683137
1.544550e-07	1.21169	0.683979
1.547064e-07	1.21217	0.684823
1.549581e-07	1.21265	0.685667
1.552103e-07	1.21312	0.686511
1.554629e-07	1.2136	0.687357
1.557158e-07	1.21408	0.688203
1.559692e-07	1.21457	0.68905
1.562230e-07	1.21505	0.689897
1.564773e-07	1.21553	0.690746
1.567319e-07	1.21601	0.691594
1.569870e-07	1.2165	0.692444
1.572424e-07	1.21698	0.693294
1.574983e-07	1.21747	0.694145
1.577546e-07	1.21796	0.694997
1.580113e-07	1.21844	0.695849
1.582684e-07	1.21893	0.696702
1.585260e-07	1.21942	0.697556
1.587840e-07	1.21991	0.698411
1.590424e-07	1.2204	0.699266
1.593012e-07	1.22089	0.700122
1.595604e-07	1.22139	0.700978
1.598200e-07	1.22188	0.701836
1.600801e-07	1.22237	0.702694
1.603406e-07	1.22287	0.703552
1.606015e-07	1.22337	0.704412
1.608629e-07	1.22386	0.705272
1.611247e-07	1.22436	0.706132
1.613869e-07	1.22486	0.706994
1.616495e-07	1.22536	0.707856
1.619125e-07	1.22586	0.708719
1.621760e-07	1.22636	0.709582
1.624399e-07	1.22686	0.710447
1.627043e-07	1.22736	0.711312
1.629690e-07	1.22786	0.712177
1.632342e-07	1.22837	0.713044
1.634999e-07	1.22887	0.713911
1.637659e-07	1.22938	0.714778
1.640324e-07	1.22988	0.715647
1.642994e-07	1.23039	0.716516
1.645667e-07	1.2309	0.717386
1.648345e-07	1.23141	0.718256
1.651028e-07	1.23192	0.719127
1.653714e-07	1.23243	0.719999
1.656405e-07	1.23294	0.720872
1.659101e-07	1.23345	0.721745
1.661801e-07	1.23396	0.722619
1.664505e-07	1.23448	0.723494
1.667214e-07	1.23499	0.72437
1.669927e-07	1.23551	0.725246
1.672644e-07	1.23602	0.726123
1.675366e-07	1.23654	0.727
1.678092e-07	1.23706	0.727878
1.680823e-07	1.23758	0.728757
1.683558e-07	1.2381	0.729637
1.686298e-07	1.23862	0.730517
1.689042e-07	1.23914	0.731398
1.691791e-07	1.23966	0.73228
1.694544e-07	1.24018	0.733162
1.697301e-07	1.24071	0.734046
1.700063e-07	1.24123	0.734929
1.702830e-07	1.24176	0.735814
1.705601e-07	1.24228	0.736699
1.708376e-07	1.24281	0.737585
1.711156e-07	1.24334	0.738472
1.713941e-07	1.24387	0.739359
1.716730e-07	1.2444	0.740247
1.719524e-07	1.24493	0.741136
1.722322e-07	1.24546	0.742026
1.725125e-07	1.24599	0.742916
1.727932e-07	1.24652	0.743807
1.730744e-07	1.24706	0.744698
1.733560e-07	1.24759	0.74559
1.736381e-07	1.24813	0.746483
1.739207e-07	1.24866	0.747377
1.742037e-07	1.2492	0.748272
1.744872e-07	1.24974	0.749167
1.747711e-07	1.25028	0.750062
1.750555e-07	1.25082	0.750959
1.753404e-07	1.25136	0.751856
1.756257e-07	1.2519	0.752754
1.759115e-07	1.25244	0.753653
1.761978e-07	1.25298	0.754552
1.764845e-07	1.25353	0.755452
1.767717e-07	1.25407	0.756353
1.770594e-07	1.25462	0.757254
1.773475e-07	1.25516	0.758156
1.776361e-07	1.25571	0.759059
1.779252e-07	1.25626	0.759963
1.782147e-07	1.25681	0.760867
1.785047e-07	1.25736	0.761772
1.787952e-07	1.25791	0.762678
1.790862e-07	1.25846	0.763584
1.793776e-07	1.25901	0.764491
1.796695e-07	1.25957	0.765399
1.799619e-07	1.26012	0.766308
1.802547e-07	1.26067	0.767217
1.805480e-07	1.26123	0.768127
1.808418e-07	1.26179	0.769037
1.811361e-07	1.26234	0.769949
1.814309e-07	1.2629	0.770861
1.817261e-07	1.26346	0.771774
1.820219e-07	1.26402	0.772687
1.823181e-07	1.26458	0.773601
1.826148e-07	1.26514	0.774516
1.829119e-07	1.26571	0.775432
1.832096e-07	1.26627	0.776348
1.835077e-07	1.26683	0.777265
1.838063e-07	1.2674	0.778183
1.841054e-07	1.26797	0.779101
1.844050e-07	1.26853	0.78002
1.847051e-07	1.2691	0.78094
1.850057e-07	1.26967	0.781861
1.853068e-07	1.27024	0.782782
1.856083e-07	1.27081	0.783704
1.859103e-07	1.27138	0.784627
1.862129e-07	1.27195	0.78555
1.865159e-07	1.27253	0.786474
1.868194e-07	1.2731	0.787399
1.871234e-07	1.27367	0.788325
1.874279e-07	1.27425	0.789251
1.877329e-07	1.27483	0.790178
1.880384e-07	1.2754	0.791106
1.883444e-07	1.27598	0.792034
1.886509e-07	1.27656	0.792963
1.889579e-07	1.27714	0.793893
1.892654e-07	1.27772	0.794823
1.895734e-07	1.2783	0.795755
1.898819e-07	1.27888	0.796687
1.901909e-07	1.27947	0.797619
1.905004e-07	1.28005	0.798553
1.908104e-07	1.28064	0.799487
1.911209e-07	1.28122	0.800422
1.914319e-07	1.28181	0.801357
1.917434e-07	1.2824	0.802293
1.920554e-07	1.28299	0.80323
1.923680e-07	1.28358	0.804168
1.926810e-07	1.28417	0.805106
1.929946e-07	1.28476	0.806045
1.933086e-07	1.28535	0.806985
1.936232e-07	1.28594	0.807926
1.939383e-07	1.28654	0.808867
1.942539e-07	1.28713	0.809809
1.945700e-07	1.28773	0.810752
1.948866e-07	1.28832	0.811695
1.952038e-07	1.28892	0.812639
1.955214e-07	1.28952	0.813584
1.958396e-07	1.29012	0.814529
1.961583e-07	1.29072	0.815476
1.964775e-07	1.29132	0.816423
1.967972e-07	1.29192	0.81737
1.971175e-07	1.29252	0.818319
1.974382e-07	1.29313	0.819268
1.977595e-07	1.29373	0.820218
1.980813e-07	1.29434	0.821168
1.984037e-07	1.29494	0.82212
1.987265e-07	1.29555	0.823072
1.990499e-07	1.29616	0.824024
1.993738e-07	1.29677	0.824978
1.996983e-07	1.29738	0.825932
2.000232e-07	1.29799	0.826887
2.003487e-07	1.2986	0.827842
2.006748e-07	1.29921	0.828799
2.010013e-07	1.29983	0.829756
2.013284e-07	1.30044	0.830714
2.016560e-07	1.30105	0.831672
2.019842e-07	1.30167	0.832631
2.023129e-07	1.30229	0.833591
2.026421e-07	1.30291	0.834552
2.029719e-07	1.30352	0.835513
2.033022e-07	1.30414	0.836475
2.036330e-07	1.30476	0.837438
2.039644e-07	1.30539	0.838402
2.042963e-07	1.30601	0.839366
2.046287e-07	1.30663	0.840331
2.049617e-07	1.30726	0.841296
2.052953e-07	1.30788	0.842263
2.056293e-07	1.30851	0.84323
2.059640e-07	1.30913	0.844198
2.062991e-07	1.30976	0.845166
2.066348e-07	1.31039	0.846136
2.069711e-07	1.31102	0.847106
2.073079e-07	1.31165	0.848077
2.076453e-07	1.31228	0.849048
2.079832e-07	1.31291	0.85002
2.083216e-07	1.31355	0.850993
2.086606e-07	1.31418	0.851967
2.090002e-07	1.31482	0.852941
2.093403e-07	1.31545	0.853916
2.096809e-07	1.31609	0.854892
2.100221e-07	1.31673	0.855869
2.103639e-07	1.31736	0.856846
2.107062e-07	1.318	0.857824
2.110491e-07	1.31864	0.858803
2.113926e-07	1.31929	0.859782
2.117366e-07	1.31993	0.860762
2.120811e-07	1.32057	0.861743
2.124262e-07	1.32121	0.862725
2.127719e-07	1.32186	0.863707
2.131182e-07	1.32251	0.86469
2.134650e-07	1.32315	0.865674
2.138123e-07	1.3238	0.866659
2.141603e-07	1.32445	0.867644
2.145088e-07	1.3251	0.86863
2.148579e-07	1.32575	0.869617
2.152075e-07	1.3264	0.870604
2.155577e-07	1.32705	0.871592
2.159085e-07	1.3277	0.872581
2.162598e-07	1.32836	0.873571
2.166117e-07	1.32901	0.874561
2.169642e-07	1.32967	0.875553
2.173173e-07	1.33033	0.876544
2.176709e-07	1.33098	0.877537
2.180252e-07	1.33164	0.87853
2.183800e-07	1.3323	0.879524
2.187353e-07	1.33296	0.880519
2.190913e-07	1.33362	0.881515
2.194478e-07	1.33429	0.882511
2.198049e-07	1.33495	0.883508
2.201626e-07	1.33561	0.884506
2.205209e-07	1.33628	0.885504
2.208797e-07	1.33695	0.886503
2.212392e-07	1.33761	0.887503
2.215992e-07	1.33828	0.888504
2.219598e-07	1.33895	0.889505
2.223210e-07	1.33962	0.890507
2.226828e-07	1.34029	0.89151
2.230451e-07	1.34096	0.892514
2.234081e-07	1.34163	0.893518
2.237717e-07	1.34231	0.894523
2.241358e-07	1.34298	0.895529
2.245005e-07	1.34366	0.896535
2.248659e-07	1.34433	0.897543
2.252318e-07	1.34501	0.898551
2.255983e-07	1.34569	0.899559
2.259654e-07	1.34637	0.900569
2.263331e-07	1.34705	0.901579
2.267015e-07	1.34773	0.90259
2.270704e-07	1.34841	0.903602
2.274399e-07	1.34909	0.904614
2.278100e-07	1.34978	0.905627
2.281807e-07	1.35046	0.906641
2.285520e-07	1.35115	0.907656
2.289239e-07	1.35184	0.908671
2.292965e-07	1.35252	0.909687
2.296696e-07	1.35321	0.910704
2.300434e-07	1.3539	0.911722
2.304177e-07	1.35459	0.91274
2.307927e-07	1.35528	0.913759
