Wavelength(m)	n	k
# material: Au
# source: lab MATLAB library, optprop_Au_Palik.m (inline Drude fit)
# model: eps = 1 - wp^2/(w^2 + i*Gamma*w), wp = 2pi*1.85e15, Gamma = 2pi*14.5355e12
# note: free-electron Drude only, no interband term; unreliable below roughly 1 um
# type: model
# range: 5.0000e-07 - 5.0000e-05 m
# converted: 2026-07-31 by tools/convert_matlab_optprop.py
1.050249e-06	0.166744	6.39709
1.055102e-06	0.168267	6.42731
1.059977e-06	0.169805	6.45766
1.064874e-06	0.171356	6.48816
1.069794e-06	0.172922	6.51878
1.074737e-06	0.174502	6.54955
1.079703e-06	0.176096	6.58045
1.084692e-06	0.177706	6.61149
1.089703e-06	0.17933	6.64267
1.094738e-06	0.180969	6.67399
1.099797e-06	0.182624	6.70545
1.104878e-06	0.184293	6.73705
1.109983e-06	0.185979	6.76879
1.115112e-06	0.187679	6.80068
1.120264e-06	0.189396	6.83271
1.125440e-06	0.191128	6.86488
1.130640e-06	0.192876	6.8972
1.135864e-06	0.19464	6.92966
1.141112e-06	0.196421	6.96227
1.146385e-06	0.198218	6.99503
1.151681e-06	0.200032	7.02793
1.157003e-06	0.201862	7.06098
1.162349e-06	0.203709	7.09418
1.167719e-06	0.205574	7.12753
1.173114e-06	0.207455	7.16102
1.178535e-06	0.209354	7.19467
1.183980e-06	0.211271	7.22847
1.189451e-06	0.213205	7.26242
1.194946e-06	0.215157	7.29653
1.200467e-06	0.217127	7.33079
1.206014e-06	0.219115	7.3652
1.211586e-06	0.221121	7.39977
1.217184e-06	0.223146	7.43449
1.222808e-06	0.22519	7.46937
1.228458e-06	0.227252	7.5044
1.234134e-06	0.229334	7.5396
1.239836e-06	0.231435	7.57495
1.245565e-06	0.233555	7.61046
1.251320e-06	0.235694	7.64613
1.257102e-06	0.237854	7.68196
1.262910e-06	0.240033	7.71796
1.268745e-06	0.242232	7.75411
1.274607e-06	0.244452	7.79043
1.280497e-06	0.246692	7.82691
1.286413e-06	0.248953	7.86356
1.292357e-06	0.251235	7.90037
1.298328e-06	0.253537	7.93734
1.304327e-06	0.255861	7.97449
1.310353e-06	0.258206	8.0118
1.316408e-06	0.260573	8.04928
1.322490e-06	0.262962	8.08693
1.328601e-06	0.265373	8.12474
1.334739e-06	0.267806	8.16273
1.340906e-06	0.270261	8.20089
1.347102e-06	0.272739	8.23922
1.353326e-06	0.27524	8.27773
1.359579e-06	0.277764	8.31641
1.365861e-06	0.280311	8.35526
1.372172e-06	0.282882	8.39429
1.378512e-06	0.285476	8.43349
1.384881e-06	0.288094	8.47287
1.391280e-06	0.290737	8.51243
1.397708e-06	0.293403	8.55216
1.404166e-06	0.296094	8.59208
1.410654e-06	0.29881	8.63217
1.417172e-06	0.301551	8.67245
1.423720e-06	0.304318	8.71291
1.430298e-06	0.307109	8.75355
1.436906e-06	0.309927	8.79437
1.443545e-06	0.31277	8.83538
1.450215e-06	0.31564	8.87657
1.456916e-06	0.318536	8.91795
1.463647e-06	0.321458	8.95952
1.470410e-06	0.324408	9.00127
1.477204e-06	0.327384	9.04321
1.484029e-06	0.330388	9.08534
1.490886e-06	0.33342	9.12766
1.497775e-06	0.33648	9.17017
1.504695e-06	0.339568	9.21287
1.511647e-06	0.342684	9.25577
1.518632e-06	0.345829	9.29886
1.525649e-06	0.349002	9.34214
1.532698e-06	0.352205	9.38562
1.539779e-06	0.355438	9.4293
1.546894e-06	0.3587	9.47317
1.554041e-06	0.361992	9.51724
1.561221e-06	0.365315	9.56151
1.568435e-06	0.368668	9.60597
1.575682e-06	0.372052	9.65064
1.582962e-06	0.375467	9.69551
1.590276e-06	0.378913	9.74059
1.597624e-06	0.382391	9.78586
1.605005e-06	0.385901	9.83134
1.612421e-06	0.389443	9.87703
1.619871e-06	0.393018	9.92292
1.627356e-06	0.396626	9.96902
1.634875e-06	0.400267	10.0153
1.642429e-06	0.403941	10.0618
1.650017e-06	0.407649	10.1086
1.657641e-06	0.411392	10.1555
1.665300e-06	0.415168	10.2026
1.672995e-06	0.418979	10.25
1.680725e-06	0.422826	10.2976
1.688490e-06	0.426707	10.3454
1.696292e-06	0.430625	10.3934
1.704129e-06	0.434578	10.4416
1.712003e-06	0.438567	10.49
1.719913e-06	0.442594	10.5387
1.727860e-06	0.446657	10.5876
1.735843e-06	0.450757	10.6367
1.743864e-06	0.454895	10.686
1.751921e-06	0.459071	10.7355
1.760016e-06	0.463286	10.7853
1.768148e-06	0.467539	10.8353
1.776317e-06	0.471831	10.8855
1.784525e-06	0.476163	10.9359
1.792770e-06	0.480534	10.9866
1.801053e-06	0.484945	11.0375
1.809375e-06	0.489397	11.0886
1.817735e-06	0.49389	11.1399
1.826134e-06	0.498424	11.1915
1.834571e-06	0.502999	11.2433
1.843048e-06	0.507617	11.2954
1.851563e-06	0.512277	11.3477
1.860118e-06	0.516979	11.4002
1.868713e-06	0.521725	11.4529
1.877347e-06	0.526514	11.5059
1.886021e-06	0.531347	11.5592
1.894735e-06	0.536225	11.6126
1.903490e-06	0.541147	11.6663
1.912285e-06	0.546114	11.7203
1.921120e-06	0.551127	11.7745
1.929997e-06	0.556185	11.8289
1.938914e-06	0.56129	11.8836
1.947873e-06	0.566442	11.9385
1.956873e-06	0.571641	11.9937
1.965914e-06	0.576888	12.0491
1.974998e-06	0.582182	12.1048
1.984123e-06	0.587525	12.1607
1.993291e-06	0.592917	12.2169
2.002500e-06	0.598359	12.2733
2.011753e-06	0.60385	12.33
2.021048e-06	0.609391	12.387
2.030386e-06	0.614983	12.4441
2.039767e-06	0.620627	12.5016
2.049192e-06	0.626322	12.5593
2.058660e-06	0.632069	12.6173
2.068172e-06	0.637868	12.6755
2.077728e-06	0.643721	12.734
2.087328e-06	0.649627	12.7927
2.096972e-06	0.655588	12.8517
2.106661e-06	0.661602	12.911
2.116395e-06	0.667672	12.9706
2.126173e-06	0.673797	13.0304
2.135997e-06	0.679978	13.0905
2.145866e-06	0.686216	13.1508
2.155781e-06	0.692511	13.2114
2.165742e-06	0.698863	13.2723
2.175748e-06	0.705273	13.3335
2.185801e-06	0.711742	13.3949
2.195900e-06	0.71827	13.4566
2.206046e-06	0.724857	13.5186
2.216239e-06	0.731505	13.5809
2.226479e-06	0.738213	13.6434
2.236767e-06	0.744983	13.7063
2.247101e-06	0.751814	13.7694
2.257484e-06	0.758708	13.8328
2.267914e-06	0.765665	13.8964
2.278393e-06	0.772685	13.9604
2.288920e-06	0.779769	14.0246
2.299496e-06	0.786917	14.0892
2.310121e-06	0.794131	14.154
2.320794e-06	0.801411	14.2191
2.331517e-06	0.808757	14.2845
2.342290e-06	0.81617	14.3502
2.353112e-06	0.823651	14.4162
2.363985e-06	0.8312	14.4824
2.374907e-06	0.838817	14.549
2.385880e-06	0.846504	14.6159
2.396904e-06	0.854261	14.6831
2.407979e-06	0.862089	14.7505
2.419105e-06	0.869987	14.8183
2.430282e-06	0.877958	14.8864
2.441511e-06	0.886002	14.9548
2.452792e-06	0.894118	15.0234
2.464125e-06	0.902309	15.0924
2.475510e-06	0.910574	15.1617
2.486948e-06	0.918914	15.2313
2.498439e-06	0.92733	15.3012
2.509983e-06	0.935822	15.3715
2.521580e-06	0.944392	15.442
2.533231e-06	0.95304	15.5129
2.544935e-06	0.961766	15.584
2.556694e-06	0.970572	15.6555
2.568507e-06	0.979457	15.7273
2.580374e-06	0.988424	15.7994
2.592297e-06	0.997472	15.8719
2.604274e-06	1.0066	15.9446
2.616307e-06	1.01581	16.0177
2.628396e-06	1.02511	16.0911
2.640540e-06	1.03449	16.1649
2.652740e-06	1.04396	16.2389
2.664997e-06	1.05351	16.3133
2.677310e-06	1.06315	16.388
2.689681e-06	1.07287	16.4631
2.702108e-06	1.08269	16.5385
2.714593e-06	1.09259	16.6142
2.727136e-06	1.10258	16.6902
2.739736e-06	1.11267	16.7666
2.752395e-06	1.12284	16.8433
2.765112e-06	1.13311	16.9204
2.777888e-06	1.14347	16.9978
2.790723e-06	1.15392	17.0756
2.803617e-06	1.16447	17.1537
2.816571e-06	1.17512	17.2321
2.829585e-06	1.18586	17.3109
2.842659e-06	1.19669	17.39
2.855793e-06	1.20763	17.4695
2.868988e-06	1.21866	17.5493
2.882244e-06	1.2298	17.6295
2.895561e-06	1.24103	17.71
2.908940e-06	1.25237	17.7909
2.922381e-06	1.26381	17.8722
2.935883e-06	1.27535	17.9538
2.949448e-06	1.287	18.0358
